No.,Pokémon,Entry,Bucket,Weight,Lv. Min,Lv. Max,Biomes,Excluded Biomes,Time,Weather,Multipliers,Context,Presets,Conditions,Anticonditions,skyLightMin,skyLightMax,canSeeSky,Patternkey=Value
0901,Ursaluna,2,common,0.03,45,55,"Aether, Overworld",,any,any,,grounded,"Natural, Wild",#cobblemon:saccharine_trees,,8,15,,
0901,Ursaluna,3,common,0.01,45,55,"Crystal Canyon, Floral Meadow",,any,any,,grounded,,,structure:#the_bumblezone:sempiternal_sanctums,,,any,
0902,Basculegion,1,common,0.2,41,53,Freshwater,,any,any,,submerged,Water,"moonPhase = 0, 4",,,,TRUE,
0902,Basculegion,2,common,0.2,41,53,"Arid, Forest, Freshwater, Grassland, Jungle, Mountain, Snowy Forest, Taiga, Tundra",,any,any,,fishing,,"moonPhase = 0, 4",,,,TRUE,
0902,Basculegion,3,common,0.2,41,53,Freshwater,,any,any,,submerged,Water,"moonPhase = 0, 4",,8,15,FALSE,
0902,Basculegion,4,common,0.2,41,53,"Arid, Forest, Freshwater, Grassland, Jungle, Mountain, Snowy Forest, Taiga, Tundra",,any,any,,fishing,,"moonPhase = 0, 4",,8,15,FALSE,
0903,Sneasler,1,uncommon,0.8,38,51,Mountain,"Arid, Taiga, Volcanic",any,any,Night x0.25,grounded,"Natural, Wild",,,8,15,,
0904,Overqwil,1,uncommon,1.6,39,51,Cold Ocean,,any,any,,submerged,Water,,structure:minecraft:monument,,,TRUE,
0904,Overqwil,2,common,6,39,51,"Cold Ocean, Frozen Ocean",,any,any,,submerged,"Water, Ocean_Monument",,,,,TRUE,
0904,Overqwil,3,uncommon,1.6,39,51,Cold Ocean,,any,any,,fishing,,,"minLureLevel = 1, structure:minecraft:monument",,,TRUE,
0904,Overqwil,4,common,1,39,51,Cold Ocean,,any,any,Lure1/2 x0.6,fishing,,minLureLevel = 1,structure:minecraft:monument,,,TRUE,
0904,Overqwil,5,common,6,39,51,"Cold Ocean, Frozen Ocean",,any,any,Lure0/1 x0.6,fishing,,structure:minecraft:monument,,,,TRUE,
0904,Overqwil,6,uncommon,1.6,39,51,Cold Ocean,,any,any,,submerged,Water,,structure:minecraft:monument,8,15,FALSE,
0904,Overqwil,7,common,6,39,51,"Cold Ocean, Frozen Ocean",,any,any,,submerged,"Water, Ocean_Monument",,,8,15,FALSE,
0904,Overqwil,8,uncommon,1.6,39,51,Cold Ocean,,any,any,,fishing,,,"minLureLevel = 1, structure:minecraft:monument",8,15,FALSE,
0904,Overqwil,9,common,1,39,51,Cold Ocean,,any,any,Lure1/2 x0.6,fishing,,minLureLevel = 1,structure:minecraft:monument,8,15,FALSE,
0904,Overqwil,10,common,6,39,51,"Cold Ocean, Frozen Ocean",,any,any,Lure0/1 x0.6,fishing,,structure:minecraft:monument,,8,15,FALSE,
0904,Overqwil,11,uncommon,1.6,39,51,Cold,,any,any,,submerged,Water,"structure:cobblemon:shipwreck_coves/submerged_shipwreck_cove, minY = -60, maxY = 13",,,,FALSE,
0904,Overqwil,12,uncommon,1.6,39,51,Cold,,any,any,,fishing,,"structure:cobblemon:shipwreck_coves/submerged_shipwreck_cove, minY = -60, maxY = 13",minLureLevel = 1,,,FALSE,
0904,Overqwil,13,common,1,39,51,Cold,,any,any,Lure1/2 x0.6,fishing,,"minLureLevel = 1, structure:cobblemon:shipwreck_coves/submerged_shipwreck_cove, minY = -60, maxY = 13",,,,FALSE,
0906,Sprigatito,1,ultra-rare,6,5,31,"Floral, Magical",,any,any,,grounded,Natural,,,8,15,,
0907,Floragato,1,ultra-rare,3.6,16,41,"Floral, Magical",,any,any,,grounded,Natural,,,8,15,,
0908,Meowscarada,1,ultra-rare,0.4,36,53,"Floral, Magical",,any,any,,grounded,Natural,,,8,15,,
0909,Fuecoco,1,ultra-rare,6,5,31,Badlands,,any,any,,grounded,Natural,,,8,15,,
0909,Fuecoco,2,ultra-rare,6,5,31,Nether Wasteland,,any,any,,grounded,Natural,,,,,any,
0910,Crocalor,1,ultra-rare,3.6,16,41,Badlands,,any,any,,grounded,Natural,,,8,15,,
0910,Crocalor,2,ultra-rare,3.6,16,41,Nether Wasteland,,any,any,,grounded,Natural,,,,,any,
0911,Skeledirge,1,ultra-rare,0.4,36,53,Badlands,,any,any,,grounded,Natural,,,8,15,,
0911,Skeledirge,2,ultra-rare,0.4,36,53,Nether Wasteland,,any,any,,grounded,Natural,,,,,any,
0912,Quaxly,1,ultra-rare,6,5,31,"Forest, Grassland, River",Freezing,any,any,,grounded,Natural,minecraft:water,,8,15,,
0912,Quaxly,2,ultra-rare,6,5,31,"Forest, Grassland, River",Freezing,any,any,,submerged,,,,8,15,,
0912,Quaxly,3,ultra-rare,6,5,31,"Forest, Freshwater, Grassland, Jungle",Freezing,any,any,,fishing,,,,8,15,,
0913,Quaxwell,1,ultra-rare,3.6,16,41,"Forest, Grassland, River",Freezing,any,any,,grounded,Natural,minecraft:water,,8,15,,
0913,Quaxwell,2,ultra-rare,3.6,16,41,"Forest, Grassland, River",Freezing,any,any,,submerged,,,,8,15,,
0913,Quaxwell,3,ultra-rare,3.6,16,41,"Forest, Freshwater, Grassland, Jungle",Freezing,any,any,,fishing,,,,8,15,,
0914,Quaquaval,1,ultra-rare,0.4,36,53,"Forest, Grassland, River",Freezing,any,any,,grounded,Natural,minecraft:water,,8,15,,
0914,Quaquaval,2,ultra-rare,0.4,36,53,"Forest, Grassland, River",Freezing,any,any,,submerged,,,,8,15,,
0914,Quaquaval,3,ultra-rare,0.4,36,53,"Forest, Freshwater, Grassland, Jungle",Freezing,any,any,,fishing,,,,8,15,,
0915,Lechonk,1,common,9,1,25,"Mushroom, Temperate",Mushroom Fields,any,any,Night x0.25,grounded,Natural,,,8,15,,
0915,Lechonk,2,common,1.8,1,25,Swamp,,any,any,Night x0.25,grounded,Natural,,,8,15,,
0915,Lechonk,3,common,9,1,25,"Nether Crimson, Nether Fungus, Nether Overgrowth",Nether Warped,any,any,,grounded,Natural,,,,,any,
0916,Oinkologne,1,common,1,18,49,"Mushroom, Temperate",Mushroom Fields,any,any,Night x0.25,grounded,Natural,,,8,15,,
0916,Oinkologne,2,common,0.2,18,49,Swamp,,any,any,Night x0.25,grounded,Natural,,,8,15,,
0916,Oinkologne,3,common,1,18,49,"Nether Crimson, Nether Fungus, Nether Overgrowth",Nether Warped,any,any,,grounded,Natural,,,,,any,
0917,Tarountula,1,common,9,1,21,"Forest, Spooky, Swamp",Freezing,any,any,Day x0.25,grounded,Natural,,,8,15,,
0918,Spidops,1,common,1,15,40,"Forest, Spooky, Swamp",Freezing,any,any,Day x0.25,grounded,Natural,,,8,15,,
0924,Tandemaus,1,common,1.8,6,31,Temperate,,any,any,Day x0.25,grounded,"Natural, Wild",,,8,15,,
0924,Tandemaus,2,common,5.4,6,31,Overworld,"Freezing, Sandy",any,any,Day x0.25,grounded,"Natural, Urban",,,8,15,,
0924,Tandemaus,3,common,5.4,6,31,Overworld,"Freezing, Sandy",any,any,Day x0.25,grounded,Natural,structure:#minecraft:village,,8,15,,
0924,Tandemaus,4,common,9,6,31,Overworld,,any,any,,grounded,Mansion,,,,,FALSE,
0924,Tandemaus,5,common,1.8,6,31,Aether,,any,any,,grounded,Natural,,,8,15,,
0925,Maushold,1,common,0.198,25,47,Temperate,,any,any,Day x0.25,grounded,"Natural, Wild",,,8,15,,maushold_family=four
0925,Maushold,2,common,0.002,25,47,Temperate,,any,any,Day x0.25,grounded,"Natural, Wild",,,8,15,,maushold_family=three
0925,Maushold,3,common,0.594,25,47,Overworld,"Freezing, Sandy",any,any,Day x0.25,grounded,"Natural, Urban",,,8,15,,maushold_family=four
0925,Maushold,4,common,0.006,25,47,Overworld,"Freezing, Sandy",any,any,Day x0.25,grounded,"Natural, Urban",,,8,15,,maushold_family=three
0925,Maushold,5,common,0.594,25,47,Overworld,"Freezing, Sandy",any,any,Day x0.25,grounded,Natural,structure:#minecraft:village,,8,15,,maushold_family=four
0925,Maushold,6,common,0.006,25,47,Overworld,"Freezing, Sandy",any,any,Day x0.25,grounded,Natural,structure:#minecraft:village,,8,15,,maushold_family=three
0925,Maushold,7,common,0.99,25,47,Overworld,,any,any,,grounded,Mansion,,,,,FALSE,maushold_family=four
0925,Maushold,8,common,0.01,25,47,Overworld,,any,any,,grounded,Mansion,,,,,FALSE,maushold_family=three
0925,Maushold,9,common,0.198,25,47,Aether,,any,any,,grounded,Natural,,,8,15,,maushold_family=four
0925,Maushold,10,common,0.002,25,47,Aether,,any,any,,grounded,Natural,,,8,15,,maushold_family=three
0926,Fidough,1,common,9,6,31,Overworld,,any,any,,grounded,"Natural, Urban",,,8,15,,
0926,Fidough,2,common,9,6,31,Overworld,,any,any,,grounded,Natural,structure:#minecraft:village,,8,15,,
0927,Dachsbun,1,common,1,26,48,Overworld,,any,any,,grounded,"Natural, Urban",,,8,15,,
0927,Dachsbun,2,common,1,26,48,Overworld,,any,any,,grounded,Natural,structure:#minecraft:village,,8,15,,
0928,Smoliv,1,uncommon,8.4,1,26,Savanna,,any,any,Night x0.25,grounded,Natural,,,8,15,,
0929,Dolliv,1,uncommon,1.44,25,35,Savanna,,any,any,Night x0.25,grounded,Natural,,,8,15,,
0930,Arboliva,1,uncommon,0.16,35,51,Savanna,,any,any,Night x0.25,grounded,Natural,,,8,15,,
0931,Squawkabilly,1,common,2,17,42,"Jungle, Savanna, Tropical Island",,day,any,,grounded,"Natural, Treetop",,,8,15,,
0931,Squawkabilly,2,common,6,17,42,Overworld,"Freezing, Sandy",day,clear,,grounded,"Urban, Natural, Treetop",,,8,15,,
0931,Squawkabilly,3,common,6,17,42,Overworld,"Freezing, Sandy",day,clear,,grounded,"Natural, Treetop",structure:#minecraft:village,,8,15,,
0931,Squawkabilly,4,common,10,17,42,Sky,,day,any,,grounded,"Natural, Treetop",,,8,15,,
0932,Nacli,1,common,5.4,3,28,Badlands,,any,any,,grounded,"Natural, Wild",,,8,15,,
0932,Nacli,2,common,9,3,28,,,any,any,,grounded,"Salt, Natural, Wild",,,,,any,
0932,Nacli,3,common,9,3,28,Nether Quartz,,any,any,,grounded,,,,,,any,
0933,Naclstack,1,common,0.54,24,36,Badlands,,any,any,,grounded,"Natural, Wild",,,8,15,,
0933,Naclstack,2,common,0.9,24,36,,,any,any,,grounded,"Salt, Natural, Wild",,,,,any,
0933,Naclstack,3,common,0.9,24,36,Nether Quartz,,any,any,,grounded,,,,,,any,
0934,Garganacl,1,common,0.06,38,50,Badlands,,any,any,,grounded,"Natural, Wild",,,8,15,,
0934,Garganacl,2,common,0.1,38,50,,,any,any,,grounded,"Salt, Natural, Wild",,,,,any,
0934,Garganacl,3,common,0.1,38,50,Nether Quartz,,any,any,,grounded,,,,,,any,
0935,Charcadet,1,uncommon,92,1,26,Nether,,any,any,,grounded,"Natural, Nether_Structures",,,,,any,
0935,Charcadet,2,uncommon,18.4,1,26,Overworld,,any,any,,grounded,Ruined_Portal,,,,,any,
0935,Charcadet,3,uncommon,9.2,1,26,Aether,,any,any,,grounded,,structure:#aether:dungeons,,0,7,,
0936,Armarouge,1,uncommon,4,21,53,Nether,,any,any,,grounded,"Natural, Nether_Structures",,,,,any,
0936,Armarouge,2,uncommon,0.8,21,53,Overworld,,any,any,,grounded,Ruined_Portal,,,,,any,
0936,Armarouge,3,uncommon,0.4,21,53,Aether,,any,any,,grounded,,structure:#aether:dungeons,,0,7,,
0937,Ceruledge,1,uncommon,4,21,53,Nether,,any,any,,grounded,"Natural, Nether_Structures",,,,,any,
0937,Ceruledge,2,uncommon,0.8,21,53,Overworld,,any,any,,grounded,Ruined_Portal,,,,,any,
0937,Ceruledge,3,uncommon,0.4,21,53,Aether,,any,any,,grounded,,structure:#aether:dungeons,,0,7,,
0938,Tadbulb,1,common,5.7,2,27,Freshwater,Freezing,any,any,Storm x5,grounded,Natural,,,8,15,,
0939,Bellibolt,1,common,0.3,22,50,Freshwater,Freezing,any,any,Storm x5,grounded,Natural,,,8,15,,
0940,Wattrel,1,common,1.8,3,28,"Island, Ocean, Sky",,any,any,Storm x5,grounded,Natural,,,8,15,FALSE,
0940,Wattrel,2,common,1.8,3,28,"Island, Ocean, Sky",,any,any,Storm x5,grounded,,,,,,TRUE,
0940,Wattrel,3,common,1.8,3,28,Coast,"Beach, Freezing",night,any,Storm x5,grounded,Natural,,,8,15,FALSE,
0940,Wattrel,4,common,1.8,3,28,Coast,"Beach, Freezing",night,any,Storm x5,grounded,,,,,,TRUE,
0940,Wattrel,5,uncommon,9,3,28,"Coast, Island, Ocean, Sky","Beach, Freezing",any,any,Storm x5,surface,Water,,,8,15,,
0940,Wattrel,7,uncommon,5.04,3,28,"Ocean, Sky",Freezing,day,any,Storm x5,fishing,,,minLureLevel = 1,8,15,,
0940,Wattrel,8,common,1.8,3,28,"Ocean, Sky",Freezing,day,any,"Storm x5, Lure3 x3",fishing,,minLureLevel = 1,,8,15,,
0941,Kilowattrel,1,common,0.2,25,49,"Island, Ocean, Sky",,any,any,Storm x5,grounded,Natural,,,8,15,FALSE,
0941,Kilowattrel,2,common,0.2,25,49,"Island, Ocean, Sky",,any,any,Storm x5,grounded,,,,,,TRUE,
0941,Kilowattrel,3,common,0.2,25,49,Coast,"Beach, Freezing",night,any,Storm x5,grounded,Natural,,,8,15,FALSE,
0941,Kilowattrel,4,common,0.2,25,49,Coast,"Beach, Freezing",night,any,Storm x5,grounded,,,,,,TRUE,
0941,Kilowattrel,5,uncommon,1,25,49,"Coast, Island, Ocean, Sky","Beach, Freezing",any,any,Storm x5,surface,Water,,,8,15,,
0941,Kilowattrel,7,uncommon,0.96,25,49,"Ocean, Sky",Freezing,day,any,Storm x5,fishing,,,minLureLevel = 1,8,15,,
0941,Kilowattrel,8,common,0.2,25,49,"Ocean, Sky",Freezing,day,any,"Storm x5, Lure3 x3",fishing,,minLureLevel = 1,,8,15,,
0942,Maschiff,1,common,5.4,9,34,Overworld,,any,any,,grounded,"Natural, Urban",,,8,15,,
0942,Maschiff,2,common,5.4,9,34,Overworld,,any,any,,grounded,Natural,structure:#minecraft:village,,8,15,,
0942,Maschiff,3,common,90,9,34,Overworld,,any,any,,grounded,"Natural, Pillager_Outpost",,,8,15,,
0942,Maschiff,4,common,90,9,34,Overworld,,any,any,,grounded,"Natural, Mansion",,,8,15,,
0943,Mabosstiff,1,common,0.6,30,51,Overworld,,any,any,,grounded,"Natural, Urban",,,8,15,,
0943,Mabosstiff,2,common,0.6,30,51,Overworld,,any,any,,grounded,Natural,structure:#minecraft:village,,8,15,,
0943,Mabosstiff,3,common,10,30,51,Overworld,,any,any,,grounded,"Natural, Pillager_Outpost",,,8,15,,
0943,Mabosstiff,4,common,10,30,51,Overworld,,any,any,,grounded,"Natural, Mansion",,,8,15,,
0944,Shroodle,1,common,1.8,4,29,"Jungle, Tropical Island",,night,any,,grounded,"Natural, Treetop, Wild",,,8,15,,
0945,Grafaiai,1,common,0.2,28,49,"Jungle, Tropical Island",,night,any,,grounded,"Natural, Treetop, Wild",,,8,15,,
0946,Bramblin,1,common,9,3,28,"Badlands, Desert",,any,any,Night x1.5,grounded,Natural,,,8,15,,
0946,Bramblin,2,common,9,3,28,Nether Desert,,any,any,,grounded,Natural,,,,,any,
0947,Brambleghast,1,common,1,23,48,"Badlands, Desert",,any,any,Night x1.5,grounded,Natural,,,8,15,,
0947,Brambleghast,2,common,1,23,48,Nether Desert,,any,any,,grounded,Natural,,,,,any,
0948,Toedscool,1,common,9,9,34,Mushroom,,any,any,,grounded,"Natural, Wild",,,8,15,,
0948,Toedscool,2,common,5.4,9,34,Nether Fungus,Nether Warped,any,any,,grounded,"Natural, Wild",,,,,any,
0949,Toedscruel,1,common,1,30,52,Mushroom,,any,any,,grounded,"Natural, Wild",,,8,15,,
0949,Toedscruel,2,common,0.6,30,52,Nether Fungus,Nether Warped,any,any,,grounded,"Natural, Wild",,,,,any,
0950,Klawf,1,uncommon,10,20,45,Badlands,,any,any,,grounded,"Natural, Wild",,,8,15,,
0951,Capsakid,1,common,1.9,5,30,Arid,,any,any,,grounded,Natural,,,8,15,,
0951,Capsakid,2,common,5.7,5,30,Nether Overgrowth,,any,any,,grounded,Natural,,,,,any,
0952,Scovillain,1,common,0.1,25,49,Arid,,any,any,,grounded,Natural,,,8,15,,
0952,Scovillain,2,common,0.3,25,49,Nether Overgrowth,,any,any,,grounded,Natural,,,,,any,
0953,Rellor,1,common,1.9,2,27,Arid,,,,,grounded,"Natural, Wild",,,,,,
0954,Rabsca,1,common,0.1,22,47,Arid,,,,,grounded,"Natural, Wild",,,,,,
0955,Flittle,1,uncommon,5.04,1,26,Arid,,any,any,Night x0.25,grounded,"Natural, Wild",,,8,15,,
0956,Espathra,1,uncommon,0.96,35,48,Arid,,any,any,Night x0.25,grounded,"Natural, Wild",,,8,15,,
0957,Tinkatink,1,common,18,5,30,Overworld,,any,any,,grounded,"Natural, Wild",structure:#cobblemon:ruin,,8,15,,
0957,Tinkatink,2,uncommon,8.4,5,30,Aether,,any,any,,grounded,,structure:#aether:dungeons,,0,7,,
0958,Tinkatuff,1,common,1.8,24,38,Overworld,,any,any,,grounded,"Natural, Wild",structure:#cobblemon:ruin,,8,15,,
0958,Tinkatuff,2,uncommon,1.44,24,38,Aether,,any,any,,grounded,,structure:#aether:dungeons,,0,7,,
0959,Tinkaton,1,common,0.2,38,51,Overworld,,any,any,,grounded,"Natural, Wild",structure:#cobblemon:ruin,,8,15,,
0959,Tinkaton,2,uncommon,0.16,38,51,Aether,,any,any,,grounded,,structure:#aether:dungeons,,0,7,,
0960,Wiglett,1,common,1.8,1,25,Beach,Freezing,any,any,,grounded,Natural,,,8,15,,
0960,Wiglett,2,common,5.4,1,25,"Lukewarm Ocean, Warm Ocean",,any,any,,seafloor,Water,,,,,TRUE,
0961,Wugtrio,1,common,0.2,26,43,Beach,Freezing,any,any,,grounded,Natural,,,8,15,,
0961,Wugtrio,2,common,0.6,26,43,"Lukewarm Ocean, Warm Ocean",,any,any,,seafloor,Water,,,,,TRUE,
0963,Finizen,1,uncommon,5.04,7,32,Ocean,,any,any,,submerged,Water,,,,,TRUE,
0963,Finizen,2,uncommon,5.04,7,32,Ocean,,any,any,,fishing,,,minLureLevel = 1,,,TRUE,
0963,Finizen,3,common,1.8,7,32,Ocean,,any,any,Lure3 x3,fishing,,minLureLevel = 1,,,,TRUE,
0963,Finizen,4,uncommon,5.04,7,32,Ocean,,any,any,,submerged,Water,,,8,15,FALSE,
0963,Finizen,5,uncommon,5.04,7,32,Ocean,,any,any,,fishing,,,minLureLevel = 1,8,15,FALSE,
0963,Finizen,6,common,1.8,7,32,Ocean,,any,any,Lure3 x3,fishing,,minLureLevel = 1,,8,15,FALSE,
0964,Palafin,1,uncommon,0.96,38,46,Ocean,,any,any,,submerged,Water,,,,,TRUE,
0964,Palafin,2,uncommon,0.96,38,46,Ocean,,any,any,,fishing,,,minLureLevel = 1,,,TRUE,
0964,Palafin,3,common,0.2,38,46,Ocean,,any,any,Lure3 x3,fishing,,minLureLevel = 1,,,,TRUE,
0964,Palafin,4,uncommon,0.96,38,46,Ocean,,any,any,,submerged,Water,,,8,15,FALSE,
0964,Palafin,5,uncommon,0.96,38,46,Ocean,,any,any,,fishing,,,minLureLevel = 1,8,15,FALSE,
0964,Palafin,6,common,0.2,38,46,Ocean,,any,any,Lure3 x3,fishing,,minLureLevel = 1,,8,15,FALSE,
0965,Varoom,1,uncommon,5.04,5,30,Badlands,,any,any,,grounded,Natural,,,8,15,,
0965,Varoom,2,uncommon,5.04,5,30,Overworld,,any,any,,grounded,,"on minecraft:white_concrete, on minecraft:orange_concrete, on minecraft:magenta_concrete, on minecraft:light_blue_concrete, on minecraft:yellow_concrete, on minecraft:lime_concrete, on minecraft:pink_concrete, on minecraft:gray_concrete, on minecraft:light_gray_concrete, on minecraft:cyan_concrete, on minecraft:purple_concrete, on minecraft:blue_concrete, on minecraft:brown_concrete, on minecraft:green_concrete, on minecraft:red_concrete, on minecraft:black_concrete",,8,15,,
0966,Revavroom,1,uncommon,0.96,40,50,Badlands,,any,any,,grounded,Natural,,,8,15,,
0966,Revavroom,2,uncommon,0.96,40,50,Overworld,,any,any,,grounded,,"on minecraft:white_concrete, on minecraft:orange_concrete, on minecraft:magenta_concrete, on minecraft:light_blue_concrete, on minecraft:yellow_concrete, on minecraft:lime_concrete, on minecraft:pink_concrete, on minecraft:gray_concrete, on minecraft:light_gray_concrete, on minecraft:cyan_concrete, on minecraft:purple_concrete, on minecraft:blue_concrete, on minecraft:brown_concrete, on minecraft:green_concrete, on minecraft:red_concrete, on minecraft:black_concrete",,8,15,,
0967,Cyclizar,1,rare,6,25,50,"Badlands, Grassland",,any,any,Night x0.25,grounded,Natural,,,8,15,,
0968,Orthworm,1,uncommon,6,23,48,"Badlands, Desert",,any,any,,grounded,Natural,,,8,15,,
0968,Orthworm,2,common,6,23,48,"Badlands, Desert",,any,any,,grounded,Natural,minY = 0,,0,7,,
0968,Orthworm,3,uncommon,6,23,48,Overworld,"Badlands, Desert",any,any,,grounded,Natural,minY = 0,#minecraft:iron_ores,0,7,,
0968,Orthworm,4,common,6,23,48,Overworld,"Badlands, Desert",any,any,,grounded,Natural,"minY = 0, #minecraft:iron_ores",,0,7,,
0968,Orthworm,5,uncommon,10,23,48,Nether Desert,,any,any,,grounded,Natural,,,,,any,
0969,Glimmet,1,common,9,10,35,Overworld,,any,any,,grounded,Natural,#cobblemon:gemstones,,0,7,,
0969,Glimmet,2,common,1.8,10,35,Nether Quartz,,any,any,,grounded,,,,,,any,
0969,Glimmet,3,common,9,10,35,"Crystal Canyon, Crystalline Chasm",,any,any,,grounded,,,,,,any,
0970,Glimmora,1,common,1,35,53,Overworld,,any,any,,grounded,Natural,#cobblemon:gemstones,,0,7,,
0970,Glimmora,2,common,0.2,35,53,Nether Quartz,,any,any,,grounded,,,,,,any,
0970,Glimmora,3,common,1,35,53,"Crystal Canyon, Crystalline Chasm",,any,any,,grounded,,,,,,any,
0973,Flamigo,1,common,6,25,50,"Jungle, Savanna, Swamp, Tropical Island",,any,any,Night x0.25,grounded,Natural,minecraft:water,,8,15,,
0973,Flamigo,2,uncommon,6,25,50,"Jungle, Savanna, Swamp, Tropical Island",,day,any,,surface,Water,,,8,15,,
0973,Flamigo,4,uncommon,6,25,50,Aether,,any,any,,grounded,Natural,minecraft:water,,8,15,,
0974,Cetoddle,1,uncommon,5.52,8,33,Frozen Ocean,,any,any,,grounded,"Natural, Wild",,,8,15,,
0974,Cetoddle,2,uncommon,9.2,8,33,"Glacial, Tundra",,any,any,,grounded,"Natural, Wild",,,8,15,,
0975,Cetitan,1,uncommon,0.48,28,52,Frozen Ocean,,any,any,,grounded,"Natural, Wild",,,8,15,,
0975,Cetitan,2,uncommon,0.8,28,52,"Glacial, Tundra",,any,any,,grounded,"Natural, Wild",,,8,15,,
0976,Veluza,1,uncommon,10,23,48,Ocean,,any,any,,submerged,Water,,,,,TRUE,
0976,Veluza,2,uncommon,10,23,48,Ocean,,any,any,,fishing,,,minLureLevel = 1,,,TRUE,
0976,Veluza,3,common,2,23,48,Ocean,,any,any,Lure3 x3,fishing,,minLureLevel = 1,,,,TRUE,
0976,Veluza,4,uncommon,10,23,48,Ocean,,any,any,,submerged,Water,,,8,15,FALSE,
0976,Veluza,5,uncommon,10,23,48,Ocean,,any,any,,fishing,,,minLureLevel = 1,8,15,FALSE,
0976,Veluza,6,common,2,23,48,Ocean,,any,any,Lure3 x3,fishing,,minLureLevel = 1,,8,15,FALSE,
0976,Veluza,7,uncommon,10,23,48,Overworld,,any,any,,submerged,Water,"structure:cobblemon:shipwreck_coves/submerged_shipwreck_cove, minY = -60, maxY = 13",,,,FALSE,
0976,Veluza,8,uncommon,10,23,48,Overworld,,any,any,,fishing,,"structure:cobblemon:shipwreck_coves/submerged_shipwreck_cove, minY = -60, maxY = 13",minLureLevel = 1,,,FALSE,
0976,Veluza,9,common,2,23,48,Overworld,,any,any,Lure3 x3,fishing,,"minLureLevel = 1, structure:cobblemon:shipwreck_coves/submerged_shipwreck_cove, minY = -60, maxY = 13",,,,FALSE,
0977,Dondozo,1,rare,10,28,53,Swamp,,any,any,,submerged,Water,,,,,TRUE,
0977,Dondozo,2,rare,10,28,53,"Bamboo, Forest, Jungle, Swamp",,any,any,,fishing,,,,,,TRUE,
0977,Dondozo,3,rare,10,28,53,Swamp,,any,any,,submerged,Water,,,8,15,FALSE,
0977,Dondozo,4,rare,10,28,53,"Bamboo, Forest, Jungle, Swamp",,any,any,,fishing,,,,8,15,FALSE,
0978,Tatsugiri,1,rare,10,23,48,Swamp,,any,any,,grounded,"Natural, Wild",,,8,15,,
0978,Tatsugiri,2,rare,10,23,48,Swamp,,any,any,,submerged,Water,,,,,TRUE,
0978,Tatsugiri,3,rare,10,23,48,"Bamboo, Forest, Jungle, Swamp",,any,any,,fishing,,,,,,TRUE,
0978,Tatsugiri,4,rare,10,23,48,Swamp,,any,any,,submerged,Water,,,8,15,FALSE,
0978,Tatsugiri,5,rare,10,23,48,"Bamboo, Forest, Jungle, Swamp",,any,any,,fishing,,,,8,15,FALSE,
0979,Annihilape,1,common,0.06,35,54,"Hills, Jungle",,any,any,,grounded,"Natural, Treetop",,,8,15,,
0980,Clodsire,1,common,1,20,43,Muddy,,any,any,,grounded,Natural,,,8,15,,
0980,Clodsire,2,common,1,20,43,Muddy,,any,any,,submerged,Water,,,,,TRUE,
0980,Clodsire,3,uncommon,1.6,20,43,Savanna,,any,any,,submerged,Water,,,,,TRUE,
0980,Clodsire,4,uncommon,1.6,20,43,Savanna,,any,any,,grounded,Natural,minecraft:water,,8,15,,
0980,Clodsire,5,common,1,20,43,Muddy,,any,any,,fishing,,,,,,TRUE,
0980,Clodsire,6,uncommon,1.6,20,43,Arid,,any,any,,fishing,,,minLureLevel = 1,,,TRUE,
0980,Clodsire,7,common,1,20,43,Arid,,any,any,Lure1/2 x0.6,fishing,,minLureLevel = 1,,,,TRUE,
0980,Clodsire,8,common,1,20,43,Muddy,,any,any,,submerged,Water,,,8,15,FALSE,
0980,Clodsire,9,uncommon,1.6,20,43,Savanna,,any,any,,submerged,Water,,,8,15,FALSE,
0980,Clodsire,10,common,1,20,43,Muddy,,any,any,,fishing,,,,8,15,FALSE,
0980,Clodsire,11,uncommon,1.6,20,43,Arid,,any,any,,fishing,,,minLureLevel = 1,8,15,FALSE,
0980,Clodsire,12,common,1,20,43,Arid,,any,any,Lure1/2 x0.6,fishing,,minLureLevel = 1,,8,15,FALSE,
0981,Farigiraf,1,common,0.6,32,45,Savanna,,any,any,Night x0.25,grounded,"Natural, Wild",,,8,15,,
0982,Dudunsparce,1,uncommon,0.3168,32,52,Overworld,Deep Dark,any,any,,grounded,Natural,,,0,7,,landsnake_form=two-segment
